id,dai_code,dai_title,chu_code,chu_title,sho_code,sho_display_code,sho_title,goal_section_code,goal_section_display_code,goal_section,goal_code,goal_display_code,goal_text,source_pdf,source_page
C-6-4)-②,C,生命科学,6,生体と薬物,4,4),薬物の副作用と有害作用,,,,2,②,薬剤耐性(antimicrobial resistance <AMR>)に配慮した適切な抗菌薬使用を説明できる。,20230601-mxt_igaku-000029086_4.pdf,39
D-1-①,D,歯科医療機器（歯科材料・器械・器具）,1,歯科医療機器（歯科材料・器械・器具）の特性と用途,,,,,,,1,①,歯科医療機器（歯科材料・器械・器具）の所要性質と用途を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
D-1-②,D,歯科医療機器（歯科材料・器械・器具）,1,歯科医療機器（歯科材料・器械・器具）の特性と用途,,,,,,,2,②,材料の物理的（力学的性質と熱的性質を含む）、化学的（溶解性を含む）、生物学的（生体活性、副作用を含む）性質とその評価法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
D-1-③,D,歯科医療機器（歯科材料・器械・器具）,1,歯科医療機器（歯科材料・器械・器具）の特性と用途,,,,,,,3,③,診療用器械・器具の構造と特性を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
D-2-①,D,歯科医療機器（歯科材料・器械・器具）,2,歯科材料の種類、用途、成分・組成、特性、操作方法,,,,,,,1,①,成形修復・予防塡塞用材料の種類、用途、成分・組成、特性、操作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
D-2-②,D,歯科医療機器（歯科材料・器械・器具）,2,歯科材料の種類、用途、成分・組成、特性、操作方法,,,,,,,2,②,歯冠修復・義歯用材料の種類、用途、成分・組成、特性、操作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
D-2-③,D,歯科医療機器（歯科材料・器械・器具）,2,歯科材料の種類、用途、成分・組成、特性、操作方法,,,,,,,3,③,接着・合着・仮着用材料の種類、用途、成分・組成、特性、操作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
D-2-④,D,歯科医療機器（歯科材料・器械・器具）,2,歯科材料の種類、用途、成分・組成、特性、操作方法,,,,,,,4,④,歯科矯正用材料の種類、用途、成分・組成、特性、操作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
D-2-⑤,D,歯科医療機器（歯科材料・器械・器具）,2,歯科材料の種類、用途、成分・組成、特性、操作方法,,,,,,,5,⑤,口腔インプラント・口腔外科・歯周治療用材料の種類、用途、成分・組成、特性、操作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
D-2-⑥,D,歯科医療機器（歯科材料・器械・器具）,2,歯科材料の種類、用途、成分・組成、特性、操作方法,,,,,,,6,⑥,歯内療法用材料の種類、用途、成分・組成、特性、操作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,40
E-1-1)-①,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,1,①,診察、検査及び診断に必要な事項を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-②,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,2,②,診察、検査及び診断に必要な器材を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-③,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,3,③,病歴聴取（主訴、現病歴、既往歴、家族歴、生活歴、社会歴・職業歴等）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-④,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,4,④,現症の取り方（視診、触診、打診、聴診等）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-⑤,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,5,⑤,診療室における患者の心理と行動を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-⑥,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,6,⑥,診断に必要な検査を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-⑦,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,7,⑦,問題志向型診療記録(problem-oriented medical record <POMR>)を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-⑧,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,8,⑧,インフォームド・コンセントを説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-⑨,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,9,⑨,処方と処方箋の書き方を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-1)-⑩,E,臨床歯学,1,診療の基本,1,1),診察の基本,,,,10,⑩,技工指示書の書き方を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-①,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,1,①,放射線の種類、性質、測定法と単位を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-②,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,2,②,放射線の人体（胎児を含む）への影響の特徴（急性影響と晩発影響等）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-③,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,3,③,放射線防護の基準と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-④,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,4,④,エックス線画像の形成原理（画像不良の原因と含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-⑤,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,5,⑤,エックス線撮影装置とその周辺機器の原理と管理技術を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-⑥,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,6,⑥,口内法エックス線検査の種類と適応及びパノラマエックス線検査の適応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-⑦,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,7,⑦,口内法エックス線画像とパノラマエックス線画像の読影ができる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-⑧,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,8,⑧,顎顔面頭蓋部エックス線検査の種類及び適応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-2)-⑨,E,臨床歯学,1,診療の基本,2,2),画像検査を用いた診断,,,,9,⑨,造影検査法、超音波検査法、コンピュータ断層撮影法(computed tomography <CT>)、歯科用コーンビームCT、磁気共鳴撮像法(magnetic resonance imaging <MRI>)及び核医学検査法の原理と基本的特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,41
E-1-3)-①,E,臨床歯学,1,診療の基本,3,3),臨床検査,,,,1,①,臨床検査の目的と適応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-3)-②,E,臨床歯学,1,診療の基本,3,3),臨床検査,,,,2,②,診断に必要な臨床検査項目を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-3)-③,E,臨床歯学,1,診療の基本,3,3),臨床検査,,,,3,③,心電図検査及び動脈血酸素飽和度測定（パルスオキシメトリ）の目的と適応を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-3)-④,E,臨床歯学,1,診療の基本,3,3),臨床検査,,,,4,④,各臓器における疾患に特有な検査項目を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-3)-⑤,E,臨床歯学,1,診療の基本,3,3),臨床検査,,,,5,⑤,臨床検査結果と疾患の関係を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(1)-①,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,1,(1),全身管理,1,①,バイタルサインの意義とそのモニタリングの方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(1)-②,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,1,(1),全身管理,2,②,血圧、脈拍数、呼吸数の測定方法と異常所見を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(1)-③,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,1,(1),全身管理,3,③,体温の測定方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(1)-④,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,1,(1),全身管理,4,④,意識状態の確認方法と異常所見を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(1)-⑤,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,1,(1),全身管理,5,⑤,患者の服用薬物の歯科治療への影響と歯科治療時の対応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(1)-⑥,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,1,(1),全身管理,6,⑥,患者（小児、妊産婦、高齢者を含む）の全身状態の評価を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(2)-①,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,2,(2),精神鎮静法,1,①,精神鎮静法の特徴と目的及び種類を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(2)-②,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,2,(2),精神鎮静法,2,②,吸入鎮静法に使用する薬剤と適応、禁忌及び合併症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(2)-③,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,2,(2),精神鎮静法,3,③,静脈内鎮静法に使用する薬剤と適応、禁忌及び合併症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(2)-④,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,2,(2),精神鎮静法,4,④,精神鎮静法の周術期の管理を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(3)-①,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,3,(3),局所麻酔法,1,①,局所麻酔の特徴と目的及び種類を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(3)-②,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,3,(3),局所麻酔法,2,②,局所麻酔薬の分類と、その作用機序を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(3)-③,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,3,(3),局所麻酔法,3,③,局所麻酔作用に影響を及ぼす因子を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(3)-④,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,3,(3),局所麻酔法,4,④,血管収縮薬の使用目的と種類、特徴及び臨床使用上の注意を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(3)-⑤,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,3,(3),局所麻酔法,5,⑤,局所麻酔の実施法と合併症（偶発症）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(4)-①,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,4,(4),全身麻酔法,1,①,全身麻酔の概念、種類並びに麻酔時の生体反応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(4)-②,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,4,(4),全身麻酔法,2,②,全身麻酔時に使用する薬物とその基本的な薬理作用及び使用機器・器具を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-4)-(4)-③,E,臨床歯学,1,診療の基本,4,4),歯科医療に必要な麻酔と全身管理,4,(4),全身麻酔法,3,③,全身麻酔の適応と禁忌、合併症及び周術期の管理を説明できる。,20230601-mxt_igaku-000029086_4.pdf,42
E-1-5)-①,E,臨床歯学,1,診療の基本,5,5),小手術,,,,1,①,抜歯の適応症と禁忌症（相対的禁忌への対応及び小手術の適応症と禁忌を含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-②,E,臨床歯学,1,診療の基本,5,5),小手術,,,,2,②,小手術の合併症（偶発症）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-③,E,臨床歯学,1,診療の基本,5,5),小手術,,,,3,③,小手術に必要な器具の用法と基本手技を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-④,E,臨床歯学,1,診療の基本,5,5),小手術,,,,4,④,粘膜の切開、剥離に必要な器具の用法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-⑤,E,臨床歯学,1,診療の基本,5,5),小手術,,,,5,⑤,縫合と止血に必要な器具の用法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-⑥,E,臨床歯学,1,診療の基本,5,5),小手術,,,,6,⑥,手指と術野の消毒法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-⑦,E,臨床歯学,1,診療の基本,5,5),小手術,,,,7,⑦,清潔と不潔の区別を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-⑧,E,臨床歯学,1,診療の基本,5,5),小手術,,,,8,⑧,器具の消毒・滅菌法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-⑨,E,臨床歯学,1,診療の基本,5,5),小手術,,,,9,⑨,埋伏歯（智歯を含む）の抜去法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-5)-⑩,E,臨床歯学,1,診療の基本,5,5),小手術,,,,10,⑩,周術期の管理の目的と意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-6)-①,E,臨床歯学,1,診療の基本,6,6),救急処置,,,,1,①,歯科治療時の全身的偶発症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-6)-②,E,臨床歯学,1,診療の基本,6,6),救急処置,,,,2,②,一次救命処置(basic life support <BLS>)を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-1-6)-③,E,臨床歯学,1,診療の基本,6,6),救急処置,,,,3,③,救急処置に用いられる薬物を列挙し、その作用機序と適応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-2-1)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,1,①,頭頸部の体表と内臓の区分と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-2-1)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,2,②,頭蓋骨の構成と構造を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-2-1)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,3,③,咀嚼筋、表情筋及び前頸筋の構成と機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-2-1)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,4,④,頭頸部の脈管系を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-2-1)-⑤,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,5,⑤,脳神経の走行、分布及び線維構成を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-2-1)-⑥,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,6,⑥,顎関節の構造と機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-2-1)-⑦,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,7,⑦,下顎の随意運動と反射を説明できる。,20230601-mxt_igaku-000029086_4.pdf,43
E-2-1)-⑧,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,8,⑧,咀嚼の意義と制御機構を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-1)-⑨,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,9,⑨,嚥下の意義と制御機構を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-1)-⑩,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,10,⑩,嘔吐反射と絞扼反射を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-1)-⑪,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,11,⑪,咽頭と喉頭の構造と機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-1)-⑫,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,1,1),頭頸部の基本構造と機能,,,,12,⑫,扁桃の構造、分布及び機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,1,①,口腔の区分と構成要素を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,2,②,口唇と口腔粘膜の分類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,3,③,舌の構造と機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,4,④,歯列と咬合を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-⑤,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,5,⑤,唾液の性状、構成成分及び機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-⑥,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,6,⑥,唾液腺の構造、機能及び分泌調節機序を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-⑦,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,7,⑦,上顎洞の構造、機能及び口腔との関係を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-⑧,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,8,⑧,構音器官としての口腔の形態と機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-⑨,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,9,⑨,口腔・顎顔面領域の体性感覚の特徴と疼痛を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-2)-⑩,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,2,2),口腔領域の構造と機能,,,,10,⑩,味覚器の構造と分布、味覚の受容と伝達機構を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-3)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,3,3),口腔・顎顔面領域の発生と加齢変化,,,,1,①,口腔・顎顔面領域の発生を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-3)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,3,3),口腔・顎顔面領域の発生と加齢変化,,,,2,②,口腔・顎顔面領域の成長・発育を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-3)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,3,3),口腔・顎顔面領域の発生と加齢変化,,,,3,③,口腔・顎顔面の成長・発育異常及び不正咬合へ及ぼす影響を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-3)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,3,3),口腔・顎顔面領域の発生と加齢変化,,,,4,④,口腔・顎顔面領域の老化と歯の喪失に伴う変化を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-4)-(1)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,1,(1),先天異常及び後天異常,1,①,口腔・頭蓋・顎顔面に症状を示す先天異常を説明できる。,20230601-mxt_igaku-000029086_4.pdf,44
E-2-4)-(1)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,1,(1),先天異常及び後天異常,2,②,口唇裂・口蓋裂の病態と治療方針を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(1)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,1,(1),先天異常及び後天異常,3,③,顎変形症の病態と治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(1)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,1,(1),先天異常及び後天異常,4,④,軟組織の異常を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(2)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,2,(2),外傷,1,①,外傷の種類、特徴及び治癒過程を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(2)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,2,(2),外傷,2,②,外傷の治療方針（治療の優先順位）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(2)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,2,(2),外傷,3,③,歯の外傷と歯槽骨骨折の原因、種類、症状、診断法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(2)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,2,(2),外傷,4,④,顎顔面骨折の原因、種類、症状、診断法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(2)-⑤,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,2,(2),外傷,5,⑤,軟組織損傷の分類、症状及び処置法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(3)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,3,(3),炎症,1,①,歯性感染症の原因菌と感染経路を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(3)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,3,(3),炎症,2,②,急性炎症と慢性炎症の異同を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(3)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,3,(3),炎症,3,③,炎症の診断に必要な検査法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(3)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,3,(3),炎症,4,④,菌血症と歯性病巣感染の病態、症状、検査法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(3)-⑤,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,3,(3),炎症,5,⑤,消炎療法の意義と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(3)-⑥,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,3,(3),炎症,6,⑥,主な炎症（舌炎、口唇炎、口底炎、智歯周囲炎、歯槽骨炎、顎骨炎、顎骨骨膜炎、顎骨周囲炎、下顎骨骨髄炎、蜂窩織炎、歯性上顎洞炎等）の症状と治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(3)-⑦,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,3,(3),炎症,7,⑦,口腔・顎顔面領域の肉芽腫性炎の種類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(4)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,4,(4),口腔粘膜疾患,1,①,口腔粘膜疾患の種類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(4)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,4,(4),口腔粘膜疾患,2,②,水疱、紅斑、びらん、潰瘍、白斑、色素沈着等を主徴とする口腔粘膜疾患の症状と治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(5)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,5,(5),嚢胞,1,①,口腔・顎顔面領域に発生する嚢胞の種類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(5)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,5,(5),嚢胞,2,②,口腔・顎顔面領域に発生する嚢胞の症状、診断法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(6)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,6,(6),腫瘍及び腫瘍類似疾患,1,①,口腔・顎顔面領域に発生する腫瘍の種類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(6)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,6,(6),腫瘍及び腫瘍類似疾患,2,②,口腔・顎顔面領域に発生する良性腫瘍の一般的な症状、診断法（細胞診、組織診、画像診断）及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(6)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,6,(6),腫瘍及び腫瘍類似疾患,3,③,口腔・顎顔面領域の悪性腫瘍の一般的な症状、診断法（細胞診、組織診、画像診断）及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(6)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,6,(6),腫瘍及び腫瘍類似疾患,4,④,腫瘍類似疾患の種類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(6)-⑤,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,6,(6),腫瘍及び腫瘍類似疾患,5,⑤,前癌病変の特徴、症状及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(6)-⑥,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,6,(6),腫瘍及び腫瘍類似疾患,6,⑥,前癌状態の種類と特徴を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,45
E-2-4)-(7)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,7,(7),顎関節疾患,1,①,顎関節疾患の種類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
